,tweet_id,sentiment,content
35786,1753177668,surprise,"@vobes Sounds a bit Alan Partridge  A-ha! (Good morning, by the way)"
35787,1753177720,happiness,"@mistressmia had not heard the title or author before, must look it up  Enjoy"
35788,1753177744,love,@patofnavar Dylan Dont think twice.
35789,1753177748,fun,"@mcmike337 Yeaa I Know She is Smartier Then That, plus She Knows The real Thing Is Better Lol"
35790,1753177763,neutral,@valleymon HELLO friend!! Welcome to Twitter!!
35791,1753177802,happiness,is having fun with the traditional family dinner party for Mother's Day...
35792,1753177879,love,I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9
35793,1753177915,neutral,@nikicheong try installing Twibble which is a Java based app that should work on most phones
35794,1753177922,sadness,"just got back from..ahem, meal#4...was boring but had to eat nonetheless"
35795,1753177939,hate,And they are really censoring over at nin.com and I really hesitate to go over there are talk about this
35796,1753177962,surprise,addict to &quot;long time gone&quot;
35797,1753178013,worry,Calling it a night .... talk to yall tomorrow
35798,1753178035,happiness,Good Morning and Happy Mothers Day everyone
35799,1753178059,neutral,@masterballerina tell your grandmother i say hello
35800,1753178064,enthusiasm,"@jessicasydney i did, haha. i'll run is more suitable, at the moment."
35801,1753178153,fun,This is the earliest I've been up for ages! Body is crying to go back to sleep... Must resist! A shower should do the trick
35802,1753178227,love,"haven't twittered in forever. yeah, just had my sixteenth birthday party tonight"
35803,1753178290,happiness,@Meshel_Laurie your dad is a superman for pulling through! Take it easy
35804,1753178320,neutral,"@misscupcake Of course. I'd send it to you, but I don't think it would survive the trip."
35805,1753178327,neutral,Playdate with Jenny was fun.
35806,1753178360,fun,that boy over there is something worth admiring
35807,1753178383,happiness,Ra'anana is a wonderful place
35808,1753178417,love,"ending my evening on the best note.  i will love you forever, tweets."
35809,1753178458,neutral,living in ballarat again
35810,1753178512,love,"@delamarRX931 haha, happened to me a lot of times. Know the feeling. Happy mums day to ur mom too delle"
35811,1753178575,love,Happy Mother's Day to all mothers including my own mom!
35812,1753178610,happiness,Prism is the MY nEW wEBTOP.. mozilla labs rocks my world...
35813,1753178612,happiness,@BB517 @mespptc Yeah I'm okay been icing and ace bandage and sitting on my @$$ on twitter... LOL Thanks
35814,1753178619,fun,@yongfook  ack ~ of course i'm a person! but i think @alaskamiller knows that
35815,1753178625,hate,@ericludzenski Fuck you
35816,1753178701,love,@akingbayo umm i like lucas and peyton  wbu ?
35817,1753178710,neutral,Hanging out with Dan from Houston Calls!!
35818,1753178722,worry,"@disang iya, nyokap gue pernah berkata demikian  :-|  and it's so hard to share what we have"
35819,1753178758,neutral,"Watching Almost Famous with Andrew, Michael, and Yolanda"
35820,1753178836,worry,@Rayyychell They're for my mama  I always bake late and get worried that the mixer is gonna bother people.
35821,1753178918,love,"@Chaela12312 yay, I'm glad  THOUGH MAN I WANTED TO SEE IT"
35822,1753178973,fun,"@rhettroberts haha no, I was referring to the band... http://www.myspace.com/lcdsoundsystem"
35823,1753179007,happiness,@robdelete yo  what you think of last night? was good to see ya!
35824,1753179014,happiness,Mango Medley has yummy mango and mango ice cream!
35825,1753179028,love,"Gotta get up early to spend some time with my mommy before I go to work, so I'm off to bed. Goodnight twitter"
35826,1753179051,neutral,Good  morning! Just went to bed it feels and already morning...goes fast! Now i am going to the gym soon. Have a nice day!
35827,1753179070,neutral,@whoariley riley hacked my twitter!  hahaha :]
35828,1753179112,love,well.. i just saw the dead zone for the first time. its a good TV show. @ddlovato is back
35829,1753179130,love,"God, i lOVE quizzes. when i get my phone im gonna be on it 24/7 doing facebook quizzes."
35830,1753195255,love,is getting married in Vegas in November by an Elvis impersonator am so happy!!!
35831,1753195265,fun,@jason_2008 don't be sorry  you can race for charity or just for fun. I do this one for fun.
35832,1753195329,happiness,"Man, finishing &quot;Operation Anchorage&quot; sure gives you an unfair advantage, loot-wise... I love the stealth field suit and Gauss rifle"
35833,1753195330,neutral,@beverlykidd also happy mother's day
35834,1753195381,neutral,@FunkShoi You can save it for next time!!   ? http://blip.fm/~5z2sv
35835,1753195438,surprise,"@jakobo A mocha at 12:30am? My, youï¿½re brave"
35836,1753195441,happiness,@yinawu Happy Mother's Day  http://bit.ly/iJm54  (my friends made the video)
35837,1753195479,sadness,I am usually more creative on Mother's Day but lately I have not been feeling creative. O.K.. Good Night.  uh Morning...
35838,1753195573,love,off to pearlyn's place - gran's bday + mothers' day dinner tonight!  mom went for adults' svc today!!!  (L) happy mothers' day moms!
35839,1753195595,surprise,@slicedlime That your blog? - didn't realize I was following the blogger on my RSS feed! Great idea btw
35840,1753195597,fun,This morning is for smiling smugly to oneself. Anyone can join in
35841,1753195700,worry,"@snoopmikey will terminator be on next week's TRS by chance? and i dont mean tuesday's release, but the next"
35842,1753195763,happiness,@TomFelton awww. sooo adorable!  how old were u in that video?
35843,1753195886,love,"@ahoova Thanks, that was gonna be my next tweet...You the man  Figuratively speaking"
35844,1753195934,happiness,Sha and i are fcp/macbook pro buddies now.
35845,1753196012,worry,new photo   im hungry...getting off the computer now!
35846,1753196081,surprise,"@jo_locanawan: sure! Of course i'll pray for her too. Thank you, jo  send my warm regards to ur mom.: @jo_loc... http://bit.ly/Beih5"
35847,1753196087,happiness,Hahhahah I'm watching the greatest movie ever
35848,1753196175,happiness,I'm going to see sweeney todd on stage with my best friend for her bday today (I know I'm going to be the one who sings along!!)
35849,1753196199,worry,@foprof LOL.  Leave a kid on internet and the kid will do stupid things.
35850,1753196202,worry,Here  dude we got here n a table readyyy fo us
35851,1753196208,happiness,@DelicatelyReal looool .. me 2 !! ana i will vote 7ag ele ye6le3ni taqa3od now
35852,1753196265,fun,@ahbilly are you in need of another kiss attack??
35853,1753196271,neutral,@dbgrady Shop smart.  Shop S Mart.
35854,1753196459,neutral,"sleepy time! and, my room is finally clean."
35855,1753196489,relief,@crystallynn09 I know!! Yayy
35856,1753196493,relief,"@heidimontag - Bless you as well sweetie, and i hope you have a wonderful weekend"
35857,1753196570,love,Happy Mother's Day to all Mums on Twitter
35858,1753196588,fun,@raytoro just kick their asses and call it a day.
35859,1753196612,fun,"Alright, I think it's time for bed...even though I'll probably surf the net for another hour before I go to sleep lol! Goodnight"
35860,1753196630,happiness,@Emmieman So ur moomie liked the Pandora? you can buy me one next lol
35861,1753196640,love,Happy Mothers Day!!!
35862,1753196835,surprise,HAPPY MOTHER'S DAY !!
35863,1753196865,enthusiasm,@greggrunberg Can you please @elazar with that? I'd love some egg +bacon +ranch +bed for giving birth 3 times in 4 years!
35864,1753196874,neutral,Goodnight;
35865,1753196882,love,Happy Mothers day to all the Mothers in my life
35866,1753196905,sadness,@parboo LOL - Birmingham was my 1st love... but it's time to move on! ;) Good Morning
35867,1753196998,love,"3:31 loved the rain this morning,"
35868,1753197009,happiness,HAPPY MOTHERS DAY!
35869,1753197101,happiness,@ddlovato demi if you can i think itd be amazing if you covered thats what you get by paramore haha im sure you know it
35870,1753197163,love,wishes that you would see not with your eyes but with your heart.  http://plurk.com/p/sv5bb
35871,1753197187,neutral,@stevenbward I was just at Geno's 3hrs ago.  Would have went to Pats but the Neon Lights got me lol.  Had drinks at South Philly Bar too
35872,1753197209,worry,"@godlessgirl ha, great description of your jealousy I must say.  I will upload a pic 2morrow.  the tat actually represents free-thinking"
35873,1753197222,worry,"@twilightfan01 Lol, me too!!"
35874,1753197236,happiness,G'night Twitterverse! Thanks for keeping me entertained!!
35875,1753197260,neutral,happy mother's day
35876,1753197320,happiness,"@solobasssteve Morning, dude! Ivy has decided she wants to go on a boat today. Are you guys around this PM? Would be nice to see you."
35877,1753197352,neutral,@sunsetboba lulz at robert
35878,1753197354,fun,Hence the smiley face.  ha ha ha ha. Lol yeah i'm hong to be tired as fuck tomorrow. But guess what i do not care.
35879,1753197376,neutral,Listening to Lady Gaga... Relatives just left after our Mother's Day celebration
35880,1753197381,surprise,Happy mother's day to all the mom's! Love you mom
35881,1753197453,fun,@stanlopez awesome..am headin there that nite after my grad dinner  c u then boi! hehe
35882,1753197469,neutral,@Lovetogivenuts not yet. I save the pages to read for when I travel
35883,1753197472,empty,"Morning, I'm shattered. Couldn't sleep last night....got to sleep about 5am then had to be up at 7am! Doh!"
35884,1753197588,sadness,Star Trek movie: riveting. Soundtrack: superb. Overall experience: fantastic. Alyssa jumping at german shepherd: priceless.
35885,1753197770,relief,"can't believe I just drove all the way back to school...whatever HAPPY MOTHER'S DAY: Mommy, Precious, Candis and Granny"
35886,1753197775,fun,@ryezzzzahh hahahaha yay!!!! Lakers!!! And I would please like some of that dip!!
35887,1753197780,neutral,my first mother's day and next one in two weeks
35888,1753197794,love,Happy mothers day mom.. i love yew...
35889,1753197797,hate,FUCK EM
35890,1753197892,neutral,@Mamalonglegs resistance was futile! Needed pretties to knit with
35891,1753197936,happiness,Travel blog up and running!  http://charlenedianetravels.blogspot.com Can't wait to start filling it up with entries! )
35892,1753198092,love,happy mothers day!!
35893,1753198134,happiness,"@snarkandboobs LOL! I liked the log ride reference, but all I think about when I think of that ride is how wet you get"
35894,1753198151,worry,@tooshort55 it'll probably come out like I'm drunk or something...I'll be so nervous!! LOL...thats why we will be there to help eachother
35895,1753198180,sadness,At social.  just saw G-1.. Awwww
35896,1753198267,neutral,Going to get dinner with the parents
35897,1753198319,love,"GoodMorning, Hope Everyone Has A Beautiful Day Today  x"
35898,1753198405,neutral,@pinkisux you still pretending to be metal?
35899,1753198429,love,With My Boy Still  He's everything to me
35900,1753198600,fun,Is pretty hammered drunk! Props to me! Two nights in a row!!!
35901,1753198674,surprise,stood for 4 hours in heels. all for looks and to b able to look over tall people.
35902,1753198693,happiness,@nita49 A big ginger and white male cat and a little female tortoiseshell. Both indoor cats and rule the house
35903,1753198732,neutral,@cherrythegreat kasi naman mahirap na hindi ma-notice ang beauty and kasexyhan mo (bumabawi)
35904,1753198779,worry,Home now  phone with jason and it's off to bed i go  good night and good night
35905,1753198788,worry,@wildmanrouse cool shot!
35906,1753198803,neutral,i am letting you read this.......
35907,1753198809,neutral,yaaw some one want call with me?? 5529634599
35908,1753199013,neutral,@AndrewRatcliffe  they certainly warmed mine
35909,1753199078,worry,@BizChamp yes! it definitely paid off ... thanks 4 the advice
